Theodoros Ryuki Panagopoulos,Portimonense SC,Portuguese Primeira Liga,1995-07-31,179.0,73.0,Japan,600000.0
Michał Miśkiewicz,CD Feirense,Portuguese Primeira Liga,1989-01-20,194.0,92.0,Poland,300000.0
Dener Gomes Clemente,Portimonense SC,Portuguese Primeira Liga,1992-03-13,185.0,76.0,Brazil,450000.0
Diogo Leite de Sousa,Vitória Setúbal,Portuguese Primeira Liga,1993-08-08,176.0,67.0,Portugal,425000.0
Bruno da Silva Fonseca,Moreirense FC,Portuguese Primeira Liga,1992-09-14,180.0,73.0,Brazil,400000.0
Francisco Simões Rodrigues,Vitória Guimarães,Portuguese Primeira Liga,1997-02-27,180.0,73.0,Portugal,525000.0
Filipe José Lima Mendes,CF Os Belenenses,Portuguese Primeira Liga,1985-06-17,194.0,88.0,Portugal,210000.0
Junior Pius,Tondela,Portuguese Primeira Liga,1995-12-20,193.0,86.0,Nigeria,500000.0
José Pedro Costa Leite,CD Feirense,Portuguese Primeira Liga,1997-01-12,175.0,69.0,Portugal,600000.0
Hamdou Elhouni,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1994-02-12,175.0,67.0,Libya,525000.0
Bruno Edgar Silva Almeida,Moreirense FC,Portuguese Primeira Liga,1994-03-18,189.0,77.0,Brazil,475000.0
Eliseu Mendja Soares Cassamá,Rio Ave FC,Portuguese Primeira Liga,1994-02-06,184.0,74.0,Guinea Bissau,425000.0
Raphael Rossi Branco,Boavista FC,Portuguese Primeira Liga,1990-07-25,188.0,84.0,Brazil,350000.0
Dráusio Luis Salia Gil,CS Marítimo,Portuguese Primeira Liga,1991-08-21,188.0,86.0,Brazil,400000.0
Kelechi John,Rio Ave FC,Portuguese Primeira Liga,1998-09-07,186.0,74.0,Nigeria,525000.0
Jhonder Cádiz,Moreirense FC,Portuguese Primeira Liga,1995-07-29,191.0,74.0,Venezuela,550000.0
Cristiano Castro Gomes,CS Marítimo,Portuguese Primeira Liga,1994-08-05,185.0,76.0,Portugal,425000.0
Mile Svilar,SL Benfica,Portuguese Primeira Liga,1999-08-27,188.0,82.0,Belgium,600000.0
Thierry Ramos Graça,Estoril Praia,Portuguese Primeira Liga,1995-01-27,194.0,87.0,Cape Verde,425000.0
Aidi Fulang Xisi,Boavista FC,Portuguese Primeira Liga,1990-12-17,181.0,75.0,China PR,350000.0
João Paulo Silva Pinho,FC Paços de Ferreira,Portuguese Primeira Liga,1992-04-30,185.0,80.0,Portugal,280000.0
Hendrio Araujo da Silva,FC Paços de Ferreira,Portuguese Primeira Liga,1994-05-16,181.0,74.0,Brazil,425000.0
Duarte Beirão Valente,Estoril Praia,Portuguese Primeira Liga,1999-11-02,182.0,75.0,Portugal,600000.0
João Pedro Barradas Novais,Rio Ave FC,Portuguese Primeira Liga,1993-07-10,179.0,73.0,Portugal,400000.0
Aylton Filipe Boa Morte,Estoril Praia,Portuguese Primeira Liga,1993-09-23,182.0,75.0,Portugal,425000.0
André Manuel Nogueira Sousa,FC Paços de Ferreira,Portuguese Primeira Liga,1997-07-16,175.0,67.0,Portugal,475000.0
Amir Abedzadeh,CS Marítimo,Portuguese Primeira Liga,1993-04-26,186.0,86.0,Iran,290000.0
Emanuel Rodrigues Novo,Grupo Desportivo de Chaves,Portuguese Primeira Liga,1992-08-26,191.0,84.0,Portugal,290000.0
Miguel Serrano Romão Lázaro,Vitória Setúbal,Portuguese Primeira Liga,1995-04-24,193.0,79.0,Portugal,300000.0
Pedro Pinho Marques,FC Paços de Ferreira,Portuguese Primeira Liga,1998-03-18,180.0,65.0,Portugal,425000.0
Marco Aurélio Ribeiro Sousa,FC Paços de Ferreira,Portuguese Primeira Liga,1995-01-29,185.0,70.0,Portugal,300000.0
Federico Falcone,CD Aves,Portuguese Primeira Liga,1990-02-21,188.0,79.0,Argentina,325000.0
Rafael Broetto Henrique,CS Marítimo,Portuguese Primeira Liga,1990-08-18,195.0,87.0,Brazil,250000.0
Yusupha Njie,Boavista FC,Portuguese Primeira Liga,1994-01-03,188.0,78.0,Gambia,400000.0
Flavio Medeiros da Silva,Boavista FC,Portuguese Primeira Liga,1996-02-10,177.0,73.0,Brazil,350000.0
Carlos Daniel Cevada Teixeira,CS Marítimo,Portuguese Primeira Liga,1994-07-11,178.0,72.0,Portugal,375000.0
Diogo Miguel Guedes Almeida,CD Feirense,Portuguese Primeira Liga,1998-03-30,173.0,69.0,Portugal,325000.0
Carlos Reinaldo Moreira Alves,Rio Ave FC,Portuguese Primeira Liga,1998-02-19,187.0,80.0,Portugal,300000.0
André Martins de Sousa,Vitória Setúbal,Portuguese Primeira Liga,1998-02-26,174.0,59.0,Portugal,350000.0
Allef Andrade Rodrigues,Vitória Setúbal,Portuguese Primeira Liga,1994-11-04,174.0,72.0,Brazil,290000.0
Tiago André Araújo Rodrigues,Rio Ave FC,Portuguese Primeira Liga,1997-01-18,182.0,70.0,Portugal,290000.0
Kódjo Alphonse,CD Feirense,Portuguese Primeira Liga,1993-05-28,180.0,74.0,Ivory Coast,250000.0
Silvério Júnio Gonçalves da Silva,Rio Ave FC,Portuguese Primeira Liga,1995-12-26,186.0,75.0,Portugal,290000.0
Dele Alampasu,CD Feirense,Portuguese Primeira Liga,1996-12-24,199.0,78.0,Nigeria,280000.0
Stanley Awurum,Portimonense SC,Portuguese Primeira Liga,1990-06-24,185.0,75.0,Nigeria,170000.0
Victor Emanuel Araújo Ferreira,Rio Ave FC,Portuguese Primeira Liga,1997-09-18,180.0,70.0,Portugal,240000.0
Diogo Guedes Nunes,Boavista FC,Portuguese Primeira Liga,1996-11-10,186.0,79.0,Portugal,240000.0
Miguel Ângelo Moreira Magalhães,Vitória Guimarães,Portuguese Primeira Liga,1999-04-19,174.0,58.0,Portugal,180000.0
